Scientific (Clements),TAGS,AVIBASE,CONS_STATUS
Icterus bullockii,UB::Canada::Common UB::Canada::Alberta::Common UB::Canada::British-Columbia::Common UB::Canada::Manitoba::Rare/Accidental UB::Canada::New-Brunswick::Rare/Accidental UB::Canada::Newfoundland-and-Labrador::Rare/Accidental UB::Canada::Nova-Scotia::Rare/Accidental UB::Canada::Ontario::Rare/Accidental UB::Canada::Prince-Edward-Island::Rare/Accidental UB::Canada::Québec::Rare/Accidental UB::Canada::Saskatchewan::Common UB::United-States::Common UB::United-States::US-lower-48::Common UB::United-States::East-North-Central::Common UB::United-States::East-South-Central::Common UB::United-States::Middle-Atlantic::Common UB::United-States::Mountain::Common UB::United-States::New-England::Common UB::United-States::Pacific::Common UB::United-States::South-Atlantic::Common UB::United-States::West-North-Central::Common UB::United-States::West-South-Central::Common UB::United-States::Alaska::Rare/Accidental UB::United-States::Alabama::Rare/Accidental UB::United-States::Arkansas::Common UB::United-States::Arizona::Common UB::United-States::California::Common UB::United-States::Colorado::Common UB::United-States::Connecticut::Rare/Accidental UB::United-States::District-of-Columbia::Rare/Accidental UB::United-States::Florida::Rare/Accidental UB::United-States::Georgia::Rare/Accidental UB::United-States::Iowa::Rare/Accidental UB::United-States::Idaho::Common UB::United-States::Illinois::Rare/Accidental UB::United-States::Indiana::Rare/Accidental UB::United-States::Kansas::Common UB::United-States::Kentucky::Rare/Accidental UB::United-States::Louisiana::Rare/Accidental UB::United-States::Massachusetts::Rare/Accidental UB::United-States::Maryland::Rare/Accidental UB::United-States::Maine::Rare/Accidental UB::United-States::Michigan::Rare/Accidental UB::United-States::Minnesota::Rare/Accidental UB::United-States::Missouri::Rare/Accidental UB::United-States::Mississippi::Rare/Accidental UB::United-States::Montana::Common UB::United-States::North-Carolina::Common UB::United-States::North-Dakota::Common UB::United-States::Nebraska::Common UB::United-States::New-Hampshire::Rare/Accidental UB::United-States::New-Jersey::Rare/Accidental UB::United-States::New-Mexico::Common UB::United-States::Nevada::Common UB::United-States::New-York::Rare/Accidental UB::United-States::Ohio::Rare/Accidental UB::United-States::Oklahoma::Common UB::United-States::Oregon::Common UB::United-States::Pennsylvania::Rare/Accidental UB::United-States::Rhode-Island::Rare/Accidental UB::United-States::South-Carolina::Rare/Accidental UB::United-States::South-Dakota::Common UB::United-States::Tennessee::Rare/Accidental UB::United-States::Texas::Common UB::United-States::Utah::Common UB::United-States::Virginia::Rare/Accidental UB::United-States::Vermont::Rare/Accidental UB::United-States::Washington::Common UB::United-States::Wisconsin::Rare/Accidental UB::United-States::West-Virginia::Rare/Accidental UB::United-States::Wyoming::Common UB::Mexico::Common UB::Guatemala::Common UB::Belize::Rare/Accidental UB::El-Salvador::Rare/Accidental UB::Nicaragua::Rare/Accidental UB::Costa-Rica::Rare/Accidental UB::Panama::Rare/Accidental UB::Bahamas::Rare/Accidental UB::Puerto-Rico::Rare/Accidental,https://avibase.bsc-eoc.org/species.jsp?avibaseid=7E65A952009BFD5F,Least concern
Icterus auratus,UB::Mexico::Endemic UB::Belize::Common,https://avibase.bsc-eoc.org/species.jsp?avibaseid=CC30267CC554DE9E,Least concern
Icterus leucopteryx,UB::Jamaica::Common UB::Colombia::Outlying-islands-only UB::Colombia::Atlantica::Common UB::Colombia::San-Andrés-y-Providencia::Common UB::Colombia::Andina-Norte::Outlying-islands-only UB::Colombia::Santander::Outlying-islands-only,https://avibase.bsc-eoc.org/species.jsp?avibaseid=4690E0C3270CF547,Least concern
Icterus nigrogularis,"UB::Grenada::Rare/Accidental UB::Trinidad-and-Tobago::Common UB::Bonaire,-Sint-Eustatius-and-Saba::Common UB::Aruba::Common UB::Curaçao::Common UB::Colombia::Common UB::Colombia::Bogotá::Common UB::Colombia::Distrito-Capital::Common UB::Colombia::Atlantica::Common UB::Colombia::Atlántico::Common UB::Colombia::Bolívar::Common UB::Colombia::Cesar::Common UB::Colombia::Córdoba::Common UB::Colombia::La-Guajira::Common UB::Colombia::Magdalena::Common UB::Colombia::Sucre::Common UB::Colombia::Pacífica::Common UB::Colombia::Cauca::Common UB::Colombia::Chocó::Common UB::Colombia::Valle-del-Cauca::Common UB::Colombia::Amazonia::Common UB::Colombia::Caquetá::Common UB::Colombia::Andina-Norte::Common UB::Colombia::Antioquia::Common UB::Colombia::Norte-de-Santander::Common UB::Colombia::Santander::Common UB::Colombia::Andina-Sur::Common UB::Colombia::Boyacá::Common UB::Colombia::Caldas::Common UB::Colombia::Cundinamarca::Common UB::Colombia::Huila::Common UB::Colombia::Quindío::Common UB::Colombia::Risaralda::Common UB::Colombia::Tolima::Common UB::Colombia::Orinoquia::Common UB::Colombia::Arauca::Common UB::Colombia::Casanare::Common UB::Colombia::Meta::Common UB::Colombia::Vichada::Common UB::Venezuela::Common UB::Guyana::Common UB::Suriname::Common UB::French-Guiana::Common UB::Brazil::Common UB::Brazil::North-Brazil::Common UB::Brazil::Northeast-Brazil::Common UB::Brazil::Southeast-Brazil::Common UB::Brazil::Center-West-Brazil::Common UB::Brazil::Amapá::Common UB::Brazil::Mato-Grosso-do-Sul::Common UB::Brazil::Pará::Common UB::Brazil::Roraima::Common",https://avibase.bsc-eoc.org/species.jsp?avibaseid=F20EFF957B28230B,Least concern
Icterus pectoralis,UB::United-States::Introduced-species UB::United-States::US-lower-48::Common UB::United-States::South-Atlantic::Common UB::United-States::Florida::Introduced-species UB::Mexico::Common UB::Guatemala::Common UB::Belize::Common UB::El-Salvador::Common UB::Honduras::Common UB::Nicaragua::Common UB::Costa-Rica::Common,https://avibase.bsc-eoc.org/species.jsp?avibaseid=D8B8C2B973A9D1DB,Least concern
Icterus gularis,UB::United-States::Common UB::United-States::US-lower-48::Common UB::United-States::East-South-Central::Rare/Accidental UB::United-States::West-South-Central::Common UB::United-States::Mississippi::Rare/Accidental UB::United-States::Texas::Common UB::Mexico::Common UB::Guatemala::Common UB::Belize::Common UB::El-Salvador::Common UB::Honduras::Common UB::Nicaragua::Common UB::Cuba::Uncertain-origin,https://avibase.bsc-eoc.org/species.jsp?avibaseid=1F87083D37D1C0C0,Least concern
Icterus graduacauda,UB::United-States::Common UB::United-States::US-lower-48::Common UB::United-States::East-North-Central::Uncertain-origin UB::United-States::South-Atlantic::Common UB::United-States::West-South-Central::Common UB::United-States::Indiana::Rare/Accidental UB::United-States::Texas::Common UB::Mexico::Common,https://avibase.bsc-eoc.org/species.jsp?avibaseid=13B1B96814AC804A,Least concern
Icterus galbula,"UB::Canada::Common UB::Canada::Alberta::Common UB::Canada::British-Columbia::Common UB::Canada::Manitoba::Common UB::Canada::New-Brunswick::Common UB::Canada::Newfoundland-and-Labrador::Common UB::Canada::Nova-Scotia::Common UB::Canada::Northwest-Territories::Rare/Accidental UB::Canada::Nunavut::Rare/Accidental UB::Canada::Ontario::Common UB::Canada::Prince-Edward-Island::Common UB::Canada::Québec::Common UB::Canada::Saskatchewan::Common UB::Canada::Yukon::Rare/Accidental UB::Saint-Pierre-et-Miquelon::Common UB::United-States::Common UB::United-States::US-lower-48::Common UB::United-States::East-North-Central::Common UB::United-States::East-South-Central::Common UB::United-States::Middle-Atlantic::Common UB::United-States::Mountain::Common UB::United-States::New-England::Common UB::United-States::Pacific::Common UB::United-States::South-Atlantic::Common UB::United-States::West-North-Central::Common UB::United-States::West-South-Central::Common UB::United-States::Alabama::Common UB::United-States::Arkansas::Common UB::United-States::Arizona::Rare/Accidental UB::United-States::California::Common UB::United-States::Colorado::Common UB::United-States::Connecticut::Common UB::United-States::District-of-Columbia::Common UB::United-States::Delaware::Common UB::United-States::Florida::Common UB::United-States::Georgia::Common UB::United-States::Iowa::Common UB::United-States::Idaho::Rare/Accidental UB::United-States::Illinois::Common UB::United-States::Indiana::Common UB::United-States::Kansas::Common UB::United-States::Kentucky::Common UB::United-States::Louisiana::Common UB::United-States::Massachusetts::Common UB::United-States::Maryland::Common UB::United-States::Maine::Common UB::United-States::Michigan::Common UB::United-States::Minnesota::Common UB::United-States::Missouri::Common UB::United-States::Mississippi::Common UB::United-States::Montana::Common UB::United-States::North-Carolina::Common UB::United-States::North-Dakota::Common UB::United-States::Nebraska::Common UB::United-States::New-Hampshire::Common UB::United-States::New-Jersey::Common UB::United-States::New-Mexico::Rare/Accidental UB::United-States::Nevada::Rare/Accidental UB::United-States::New-York::Common UB::United-States::Ohio::Common UB::United-States::Oklahoma::Common UB::United-States::Oregon::Rare/Accidental UB::United-States::Pennsylvania::Common UB::United-States::Rhode-Island::Common UB::United-States::South-Carolina::Common UB::United-States::South-Dakota::Common UB::United-States::Tennessee::Common UB::United-States::Texas::Common UB::United-States::Utah::Rare/Accidental UB::United-States::Virginia::Common UB::United-States::Vermont::Common UB::United-States::Washington::Rare/Accidental UB::United-States::Wisconsin::Common UB::United-States::West-Virginia::Common UB::United-States::Wyoming::Rare/Accidental UB::Mexico::Common UB::Guatemala::Common UB::Belize::Common UB::El-Salvador::Common UB::Honduras::Common UB::Nicaragua::Common UB::Costa-Rica::Common UB::Panama::Common UB::Bermuda::Common UB::Bahamas::Rare/Accidental UB::Cuba::Common UB::Turks-and-Caicos-Islands::Rare/Accidental UB::Cayman-Islands::Rare/Accidental UB::Jamaica::Rare/Accidental UB::Haiti::Common UB::Dominican-Republic::Common UB::Puerto-Rico::Rare/Accidental UB::United-States-Virgin-Islands::Rare/Accidental UB::British-Virgin-Islands::Rare/Accidental UB::Anguilla::Rare/Accidental UB::Saint-Barthélemy::Rare/Accidental UB::Saint-Kitts-and-Nevis::Rare/Accidental UB::Guadeloupe::Rare/Accidental UB::Martinique::Rare/Accidental UB::Saint-Lucia::Rare/Accidental UB::Barbados::Rare/Accidental UB::St.Vincent-and-Grenadines::Rare/Accidental UB::Grenada::Rare/Accidental UB::Trinidad-and-Tobago::Rare/Accidental UB::Bonaire,-Sint-Eustatius-and-Saba::Common UB::Sint-Maarten::Rare/Accidental UB::Aruba::Rare/Accidental UB::Curaçao::Rare/Accidental UB::Colombia::Common UB::Colombia::Bogotá::Common UB::Colombia::Distrito-Capital::Common UB::Colombia::Atlantica::Common UB::Colombia::Atlántico::Common UB::Colombia::Bolívar::Common UB::Colombia::Cesar::Common UB::Colombia::Córdoba::Common UB::Colombia::La-Guajira::Common UB::Colombia::Magdalena::Common UB::Colombia::San-Andrés-y-Providencia::Common UB::Colombia::Sucre::Common UB::Colombia::Pacífica::Common UB::Colombia::Cauca::Common UB::Colombia::Chocó::Common UB::Colombia::Nariño::Common UB::Colombia::Valle-del-Cauca::Common UB::Colombia::Amazonia::Common UB::Colombia::Caquetá::Common UB::Colombia::Guaviare::Common UB::Colombia::Putumayo::Common UB::Colombia::Vaupés::Common UB::Colombia::Andina-Norte::Common UB::Colombia::Antioquia::Common UB::Colombia::Norte-de-Santander::Common UB::Colombia::Santander::Common UB::Colombia::Andina-Sur::Common UB::Colombia::Boyacá::Common UB::Colombia::Caldas::Common UB::Colombia::Cundinamarca::Common UB::Colombia::Huila::Common UB::Colombia::Quindío::Common UB::Colombia::Risaralda::Common UB::Colombia::Tolima::Common UB::Colombia::Orinoquia::Common UB::Colombia::Arauca::Common UB::Colombia::Casanare::Common UB::Colombia::Meta::Common UB::Venezuela::Common UB::Guyana::Rare/Accidental UB::French-Guiana::Rare/Accidental UB::Ecuador::Rare/Accidental UB::Ecuador::Ecuador-(mainland)::Rare/Accidental UB::Ecuador::Costa::Common UB::Ecuador::El-Oro::Rare/Accidental UB::Ecuador::Esmeraldas::Rare/Accidental UB::Ecuador::Guayas-&-Santa-Elena::Rare/Accidental UB::Ecuador::Santa-Elena::Rare/Accidental UB::Ecuador::Los-Ríos::Common UB::Ecuador::Manabí::Rare/Accidental UB::Ecuador::Oriente::Rare/Accidental UB::Ecuador::Napo-(former-province)::Common UB::Ecuador::Napo::Rare/Accidental UB::Ecuador::Sucumbíos::Rare/Accidental UB::Ecuador::Sierra::Rare/Accidental UB::Ecuador::Pichincha-&-Santo-Domingo-de-los-Tsáchilas::Rare/Accidental UB::Ecuador::Pichincha::Rare/Accidental UB::Ecuador::Santo-Domingo-de-los-Tsáchilas::Rare/Accidental UB::Brazil::Rare/Accidental UB::Brazil::North-Brazil::Rare/Accidental UB::Brazil::South-Brazil::Rare/Accidental UB::Brazil::Amazonas::Rare/Accidental UB::Brazil::Roraima::Rare/Accidental UB::Brazil::Santa-Catarina::Rare/Accidental UB::Chile::Rare/Accidental UB::Iceland::Rare/Accidental UB::Norway::Rare/Accidental UB::Sweden::Rare/Accidental UB::Greenland::Rare/Accidental UB::United-Kingdom::Rare/Accidental UB::Ireland::Rare/Accidental UB::Netherlands::Rare/Accidental UB::France::Rare/Accidental UB::Portugal::Rare/Accidental UB::Spain::Rare/Accidental  UB::Western-Palearctic::Rare/Accidental",https://avibase.bsc-eoc.org/species.jsp?avibaseid=5110842FA06DD11C,Least concern
Icterus abeillei,UB::United-States::Rare/Accidental UB::United-States::US-lower-48::Rare/Accidental UB::United-States::Middle-Atlantic::Rare/Accidental UB::United-States::New-England::Rare/Accidental UB::United-States::Pacific::Uncertain-origin UB::United-States::California::Uncertain-origin UB::United-States::Connecticut::Rare/Accidental UB::United-States::Massachusetts::Rare/Accidental UB::United-States::Pennsylvania::Rare/Accidental UB::Mexico::Endemic,https://avibase.bsc-eoc.org/species.jsp?avibaseid=6055C1FB3CDC8231,Least concern
Icterus parisorum,UB::Canada::Rare/Accidental UB::Canada::Ontario::Rare/Accidental UB::United-States::Common UB::United-States::US-lower-48::Common UB::United-States::East-North-Central::Rare/Accidental UB::United-States::East-South-Central::Rare/Accidental UB::United-States::Middle-Atlantic::Rare/Accidental UB::United-States::Mountain::Common UB::United-States::Pacific::Common UB::United-States::South-Atlantic::Rare/Accidental UB::United-States::West-North-Central::Rare/Accidental UB::United-States::West-South-Central::Common UB::United-States::Arkansas::Rare/Accidental UB::United-States::Arizona::Common UB::United-States::California::Common UB::United-States::Colorado::Common UB::United-States::Florida::Rare/Accidental UB::United-States::Georgia::Rare/Accidental UB::United-States::Iowa::Rare/Accidental UB::United-States::Idaho::Common UB::United-States::Illinois::Rare/Accidental UB::United-States::Kansas::Rare/Accidental UB::United-States::Kentucky::Rare/Accidental UB::United-States::Louisiana::Rare/Accidental UB::United-States::Minnesota::Rare/Accidental UB::United-States::Montana::Rare/Accidental UB::United-States::North-Carolina::Rare/Accidental UB::United-States::Nebraska::Rare/Accidental UB::United-States::New-Mexico::Common UB::United-States::Nevada::Common UB::United-States::New-York::Rare/Accidental UB::United-States::Oklahoma::Rare/Accidental UB::United-States::Oregon::Rare/Accidental UB::United-States::Pennsylvania::Rare/Accidental UB::United-States::South-Carolina::Rare/Accidental UB::United-States::Tennessee::Rare/Accidental UB::United-States::Texas::Common UB::United-States::Utah::Common UB::United-States::Virginia::Rare/Accidental UB::United-States::Washington::Rare/Accidental UB::United-States::Wisconsin::Rare/Accidental UB::United-States::Wyoming::Common UB::Mexico::Common UB::Guatemala::Rare/Accidental,https://avibase.bsc-eoc.org/species.jsp?avibaseid=9EE6D52416E94971,Least concern
Nesopsar nigerrimus,UB::Jamaica::Endemic,https://avibase.bsc-eoc.org/species.jsp?avibaseid=F8918F08112F8870,Endangered
Agelaius phoeniceus,UB::Canada::Common UB::Canada::Alberta::Common UB::Canada::British-Columbia::Common UB::Canada::Manitoba::Common UB::Canada::New-Brunswick::Common UB::Canada::Newfoundland-and-Labrador::Common UB::Canada::Nova-Scotia::Common UB::Canada::Northwest-Territories::Common UB::Canada::Nunavut::Rare/Accidental UB::Canada::Ontario::Common UB::Canada::Prince-Edward-Island::Common UB::Canada::Québec::Common UB::Canada::Saskatchewan::Common UB::Canada::Yukon::Common UB::Saint-Pierre-et-Miquelon::Common UB::United-States::Common UB::United-States::US-lower-48::Common UB::United-States::East-North-Central::Common UB::United-States::East-South-Central::Common UB::United-States::Middle-Atlantic::Common UB::United-States::Mountain::Common UB::United-States::New-England::Common UB::United-States::Pacific::Common UB::United-States::South-Atlantic::Common UB::United-States::West-North-Central::Common UB::United-States::West-South-Central::Common UB::United-States::Alaska::Common UB::United-States::Alabama::Common UB::United-States::Arkansas::Common UB::United-States::Arizona::Common UB::United-States::California::Common UB::United-States::Colorado::Common UB::United-States::Connecticut::Common UB::United-States::District-of-Columbia::Common UB::United-States::Delaware::Common UB::United-States::Florida::Common UB::United-States::Georgia::Common UB::United-States::Iowa::Common UB::United-States::Idaho::Common UB::United-States::Illinois::Common UB::United-States::Indiana::Common UB::United-States::Kansas::Common UB::United-States::Kentucky::Common UB::United-States::Louisiana::Common UB::United-States::Massachusetts::Common UB::United-States::Maryland::Common UB::United-States::Maine::Common UB::United-States::Michigan::Common UB::United-States::Minnesota::Common UB::United-States::Missouri::Common UB::United-States::Mississippi::Common UB::United-States::Montana::Common UB::United-States::North-Carolina::Common UB::United-States::North-Dakota::Common UB::United-States::Nebraska::Common UB::United-States::New-Hampshire::Common UB::United-States::New-Jersey::Common UB::United-States::New-Mexico::Common UB::United-States::Nevada::Common UB::United-States::New-York::Common UB::United-States::Ohio::Common UB::United-States::Oklahoma::Common UB::United-States::Oregon::Common UB::United-States::Pennsylvania::Common UB::United-States::Rhode-Island::Common UB::United-States::South-Carolina::Common UB::United-States::South-Dakota::Common UB::United-States::Tennessee::Common UB::United-States::Texas::Common UB::United-States::Utah::Common UB::United-States::Virginia::Common UB::United-States::Vermont::Common UB::United-States::Washington::Common UB::United-States::Wisconsin::Common UB::United-States::West-Virginia::Common UB::United-States::Wyoming::Common UB::Mexico::Common UB::Guatemala::Common UB::Belize::Common UB::El-Salvador::Common UB::Honduras::Common UB::Nicaragua::Common UB::Costa-Rica::Common UB::Panama::Rare/Accidental UB::Bermuda::Rare/Accidental UB::Bahamas::Common UB::Puerto-Rico::Rare/Accidental UB::Trinidad-and-Tobago::Rare/Accidental UB::United-Kingdom::Rare/Accidental UB::Ireland::Rare/Accidental  UB::Western-Palearctic::Rare/Accidental,https://avibase.bsc-eoc.org/species.jsp?avibaseid=C86D078E641FCE6D,Least concern
